MARGINALPDBC;
2021;01;07;12;100;100;
2021;01;07;13;100;100;
2021;01;07;14;100;100;
2021;01;07;15;100;100;
2021;01;07;16;99.85;99.85;
2021;01;07;17;97.85;97.85;
2021;01;07;18;100;100;
2021;01;07;19;106.95;106.95;
2021;01;07;20;108.97;108.97;
2021;01;07;21;101.85;101.85;
2021;01;07;22;101.17;101.17;
2021;01;07;23;100;100;
2021;01;07;24;90;90;
*
MARGINALPDBC;
2021;01;08;1;95.98;95.98;
2021;01;08;2;77.93;77.93;
2021;01;08;3;69.55;69.55;
2021;01;08;4;65;65;
2021;01;08;5;60;60;
2021;01;08;6;61.1;61.1;
2021;01;08;7;69.51;69.51;
2021;01;08;8;86.93;86.93;
2021;01;08;9;103.54;103.54;
2021;01;08;10;110.45;110.45;
2021;01;08;11;110;110;
2021;01;08;12;110.45;110.45;
2021;01;08;13;110;110;
2021;01;08;14;110;110;
2021;01;08;15;107.75;107.75;
2021;01;08;16;100.98;100.98;
2021;01;08;17;100.36;100.36;
2021;01;08;18;110;110;
2021;01;08;19;113.37;113.37;
2021;01;08;20;114.89;114.89;
2021;01;08;21;110;110;
2021;01;08;22;110;110;
2021;01;08;23;97.45;97.45;
2021;01;08;24;74.49;74.49;
*
MARGINALPDBC;
2021;01;09;1;70.55;70.17;
2021;01;09;2;71.53;61.64;
2021;01;09;3;69.25;55.96;
2021;01;09;4;68.55;51.88;
2021;01;09;5;51.69;50.25;
2021;01;09;6;59;50.25;
2021;01;09;7;51.39;51.39;
2021;01;09;8;70.51;55.62;
2021;01;09;9;70.4;60.39;
2021;01;09;10;72.03;72.03;
2021;01;09;11;92.01;92.01;
2021;01;09;12;95.98;95.98;
2021;01;09;13;75.02;75.02;
2021;01;09;14;75.03;75.03;
2021;01;09;15;76.64;76.64;
2021;01;09;16;72.85;72.85;
2021;01;09;17;75.5;75.5;
2021;01;09;18;100;100;
2021;01;09;19;114.89;114.89;
2021;01;09;20;120;120;
2021;01;09;21;121.24;121.24;
2021;01;09;22;120.69;120.69;
2021;01;09;23;115;115;
2021;01;09;24;101.41;101.41;
*
MARGINALPDBC;
2021;01;10;1;62.28;62;
2021;01;10;2;60.8;55.75;
2021;01;10;3;59;53.14;
2021;01;10;4;50.9;49.03;
2021;01;10;5;48.45;48.45;
2021;01;10;6;49.07;49.07;
2021;01;10;7;50.87;50.87;
2021;01;10;8;54.96;50.23;
2021;01;10;9;59.65;51.6;
2021;01;10;10;60.8;57.43;
2021;01;10;11;66.85;60.9;
2021;01;10;12;70.35;61.53;
2021;01;10;13;70.35;60.39;
2021;01;10;14;70.35;56.41;
2021;01;10;15;70.35;56.99;
2021;01;10;16;64.55;56.41;
2021;01;10;17;66.85;56.52;
2021;01;10;18;66.85;62.6;
2021;01;10;19;95;95;
2021;01;10;20;107.75;107.75;
2021;01;10;21;110.29;110.29;
2021;01;10;22;110;110;
2021;01;10;23;100.36;100.36;
2021;01;10;24;67.78;67.78;
*
MARGINALPDBC;
2021;01;11;1;58.25;58.25;
2021;01;11;2;53.19;53.19;
2021;01;11;3;50.87;50.87;
2021;01;11;4;47.69;47.69;
2021;01;11;5;46.36;46.36;
2021;01;11;6;52.3;52.3;
2021;01;11;7;62.51;62.51;
2021;01;11;8;77.9;77.9;
2021;01;11;9;95.98;95.98;
2021;01;11;10;98.42;98.42;
2021;01;11;11;95.98;95.98;
2021;01;11;12;83.35;83.35;
2021;01;11;13;80;80;
2021;01;11;14;80.98;80.98;
2021;01;11;15;77.75;77.75;
2021;01;11;16;75.02;75.02;
