Year,Month,Day,Temp_min_C_Nat,Temp_max_C_Nat,Temp_media_C_Nat,RadiacionGlobal_media_Wm2_Nat,Viento_media_ms_Nat,DayOfYear
2026,2,24,1.5554877305049155,13.555411124079583,7.501183770123263,166.64466560276009,2.1955991790163107,55
2026,2,25,2.417404711597432,13.582238009485287,7.894805570252032,174.21166823174298,2.975891911092645,56
2026,2,26,3.27690591613261,13.906485624413493,8.2344812461113,170.04277875048976,2.7523785443717643,57
2026,2,27,3.085179273739986,13.8833266010427,8.400674382833792,138.13417534893964,2.698799118530602,58
2026,2,28,3.5096138189138393,13.26892247504784,8.276494833147535,138.086098202951,2.834196217078855,59
2026,3,1,2.6248700563545517,12.334889775605669,7.7731761405934625,135.31642512096792,2.316719228130988,60
2026,3,2,2.887898033932325,13.380896776510982,8.05286258396716,141.46845387700367,3.0355786132595814,61
2026,3,3,4.865630147527471,13.069830728795727,8.612846256158575,124.17056903581924,3.6578191637003883,62
2026,3,4,4.199570328626605,11.770653298502744,7.851944027525218,119.94284323508053,4.020101958577373,63
2026,3,5,2.637388865963718,9.564016617113511,5.943480861577991,168.45018189710754,3.8007925037497188,64
2026,3,6,2.3071744598301644,11.532670460555245,6.677543208306064,120.65364244472902,3.6647463682691157,65
2026,3,7,3.2762306903228104,13.707330144697472,8.269184485003116,176.2947965032663,3.61952360676084,66
2026,3,8,4.7140464282191905,15.373792871284111,9.790542323957407,187.51864438260776,3.3586112882422046,67
2026,3,9,4.36038084404995,14.861967972282573,9.464236278975699,191.29282969401237,3.2115756201023946,68
2026,3,10,3.4884088296194085,14.302496031657606,8.923704553727935,208.2705155940295,3.656631978131232,69
2026,3,11,5.202117069884854,16.407967520940332,10.57281882608575,208.7685065682245,3.0654240467886953,70
2026,3,12,5.502135264369216,16.52533932582886,10.78776536369193,216.23695995638508,2.3441609179964273,71
2026,3,13,4.602713683120984,16.270672050759806,10.25242526273805,220.76250111291182,1.838792615784893,72
2026,3,14,5.008437855189327,17.55647536261807,11.037568400246393,203.92475479608893,1.8814698370556306,73
2026,3,15,4.923542727269223,17.33584119691769,10.962786839860458,212.32110428633126,2.294050321839886,74
2026,3,16,4.620137019813647,17.376521732027847,10.750126338533036,230.62305365589287,2.361096129154384,75
2026,3,17,5.113458386301761,15.368362940180916,9.917026322287978,204.363241292978,2.5329261174245303,76
2026,3,18,4.70555450127975,14.56828098567204,9.437123609297705,194.5992482753313,2.2973342729156885,77
2026,3,19,4.459107636310198,14.70232567804993,9.519676267586842,199.2697787768891,3.205736225979278,78
2026,3,20,4.44809020836959,15.21575511869864,9.397499177394957,195.38257809697615,3.5748982772245665,79
2026,3,21,3.551097264887642,14.750576182489878,9.099494448984426,216.36151575941676,3.262815018108496,80
2026,3,22,4.188493512819088,14.046928214112883,8.973375004150585,211.95870722752852,3.534828744512327,81
2026,3,23,3.250655626433979,14.416005180681218,8.683692130181344,213.78619756956073,3.417588992703268,82
2026,3,24,4.548177515663,15.788073172679752,10.094410614774109,184.46751068177684,3.83845529696197,83
2026,3,25,5.152160354973786,16.877433022851616,10.77606877317413,235.5117490912905,2.9884056757104998,84
