lat,lon,date_utc,Temp_min_C,Temp_max_C,Temp_media_C,RadiacionGlobal_media_Wm2,Viento_media_ms
43.01008776,-9.188413044333332,2019-01-01,6.85,12.88,9.43,91.1,1.39
43.01008776,-9.188413044333332,2019-01-02,7.02,11.48,8.62,91.8,5.57
43.01008776,-9.188413044333332,2019-01-03,4.4,11.82,7.96,93.0,2.11
43.01008776,-9.188413044333332,2019-01-04,4.69,12.26,8.25,93.7,0.98
43.01008776,-9.188413044333332,2019-01-05,4.04,12.34,7.97,96.0,1.49
43.01008776,-9.188413044333332,2019-01-06,3.25,12.93,7.47,96.3,3.54
43.01008776,-9.188413044333332,2019-01-07,6.39,11.69,8.3,95.4,5.74
43.01008776,-9.188413044333332,2019-01-08,6.54,12.38,8.85,94.3,6.15
43.01008776,-9.188413044333332,2019-01-09,7.95,12.11,9.61,53.9,6.88
43.01008776,-9.188413044333332,2019-01-10,7.03,11.4,8.53,95.9,7.33
43.01008776,-9.188413044333332,2019-01-11,5.79,11.12,7.9,97.3,6.51
43.01008776,-9.188413044333332,2019-01-12,7.05,11.26,8.64,67.5,6.05
43.01008776,-9.188413044333332,2019-01-13,7.57,12.01,9.39,71.1,4.68
43.01008776,-9.188413044333332,2019-01-14,8.3,11.93,9.75,80.6,4.97
43.01008776,-9.188413044333332,2019-01-15,5.58,11.96,8.88,92.4,2.96
43.01008776,-9.188413044333332,2019-01-16,8.52,11.75,9.75,60.2,3.54
43.01008776,-9.188413044333332,2019-01-17,6.11,9.73,8.26,82.3,3.53
43.01008776,-9.188413044333332,2019-01-18,5.19,10.17,8.03,36.5,3.22
43.01008776,-9.188413044333332,2019-01-19,7.07,12.35,10.18,14.3,6.14
43.01008776,-9.188413044333332,2019-01-20,8.34,9.8,8.98,60.3,6.49
43.01008776,-9.188413044333332,2019-01-21,7.94,10.53,8.88,51.5,3.82
43.01008776,-9.188413044333332,2019-01-22,8.61,9.92,9.31,34.4,6.24
43.01008776,-9.188413044333332,2019-01-23,9.89,11.63,10.99,29.2,8.93
43.01008776,-9.188413044333332,2019-01-24,9.95,11.92,11.13,29.7,7.08
43.01008776,-9.188413044333332,2019-01-25,8.48,11.82,10.04,50.0,5.48
43.01008776,-9.188413044333332,2019-01-26,7.73,11.83,9.63,103.5,4.07
43.01008776,-9.188413044333332,2019-01-27,9.15,10.69,9.65,95.5,6.63
43.01008776,-9.188413044333332,2019-01-28,8.46,10.76,10.02,53.3,5.28
43.01008776,-9.188413044333332,2019-01-29,7.65,10.62,9.28,63.7,6.65
43.01008776,-9.188413044333332,2019-01-30,7.51,11.57,9.5,30.8,6.4
43.01008776,-9.188413044333332,2019-01-31,8.2,11.7,10.66,43.3,8.11
43.01008776,-9.188413044333332,2019-02-01,6.4,8.75,7.54,41.1,9.96
43.01008776,-9.188413044333332,2019-02-02,6.29,8.76,7.25,95.6,6.75
43.01008776,-9.188413044333332,2019-02-03,4.37,9.29,6.95,110.3,2.58
43.01008776,-9.188413044333332,2019-02-04,8.08,10.98,9.98,32.5,5.48
43.01008776,-9.188413044333332,2019-02-05,9.48,12.44,10.7,70.6,4.01
43.01008776,-9.188413044333332,2019-02-06,8.82,11.64,10.24,29.8,4.91
43.01008776,-9.188413044333332,2019-02-07,7.46,11.2,9.43,105.8,2.97
43.01008776,-9.188413044333332,2019-02-08,8.22,11.72,10.36,36.4,7.19
43.01008776,-9.188413044333332,2019-02-09,10.96,12.17,11.52,35.9,8.46
43.01008776,-9.188413044333332,2019-02-10,7.36,12.1,10.14,105.4,5.5
43.01008776,-9.188413044333332,2019-02-11,4.37,12.05,8.24,143.1,2.74
43.01008776,-9.188413044333332,2019-02-12,3.57,14.42,9.07,147.4,1.32
43.01008776,-9.188413044333332,2019-02-13,3.96,14.39,8.77,149.3,2.47
43.01008776,-9.188413044333332,2019-02-14,4.6,16.42,10.94,150.4,3.89
43.01008776,-9.188413044333332,2019-02-15,7.91,15.0,12.9,130.9,4.18
43.01008776,-9.188413044333332,2019-02-16,5.44,16.12,10.26,154.5,2.95
43.01008776,-9.188413044333332,2019-02-17,7.7,11.31,10.04,28.4,4.28
43.01008776,-9.188413044333332,2019-02-18,6.72,10.85,8.65,119.6,3.22
43.01008776,-9.188413044333332,2019-02-19,4.39,10.38,7.41,157.0,1.73
43.01008776,-9.188413044333332,2019-02-20,4.42,11.63,9.02,147.5,5.31
43.01008776,-9.188413044333332,2019-02-21,9.87,15.55,12.32,109.6,6.1
43.01008776,-9.188413044333332,2019-02-22,10.93,17.12,13.55,135.2,5.72
43.01008776,-9.188413044333332,2019-02-23,11.45,15.9,13.17,145.2,4.01
43.01008776,-9.188413044333332,2019-02-24,7.22,19.08,12.89,152.5,2.12
43.01008776,-9.188413044333332,2019-02-25,8.34,17.93,12.68,174.3,2.23
43.01008776,-9.188413044333332,2019-02-26,7.25,18.27,12.3,175.5,2.42
43.01008776,-9.188413044333332,2019-02-27,10.0,13.05,11.59,87.2,5.7
43.01008776,-9.188413044333332,2019-02-28,8.37,14.15,10.81,110.4,2.33
43.01008776,-9.188413044333332,2019-03-01,9.09,13.86,11.52,82.2,3.0
43.01008776,-9.188413044333332,2019-03-02,9.97,13.5,11.53,82.6,5.49
43.01008776,-9.188413044333332,2019-03-03,10.33,12.7,11.64,30.1,10.22
43.01008776,-9.188413044333332,2019-03-04,8.85,11.08,9.9,116.1,6.56
43.01008776,-9.188413044333332,2019-03-05,9.35,13.06,11.4,50.7,9.68
43.01008776,-9.188413044333332,2019-03-06,8.48,11.65,9.64,63.6,8.49
43.01008776,-9.188413044333332,2019-03-07,8.13,11.68,9.45,77.8,6.13
43.01008776,-9.188413044333332,2019-03-08,7.14,12.11,10.07,96.2,3.48
43.01008776,-9.188413044333332,2019-03-09,10.99,13.79,12.11,57.9,4.14
43.01008776,-9.188413044333332,2019-03-10,9.32,13.48,11.59,76.7,4.06
43.01008776,-9.188413044333332,2019-03-11,7.9,14.26,10.31,203.6,3.51
43.01008776,-9.188413044333332,2019-03-12,5.62,12.6,9.13,50.2,4.85
43.01008776,-9.188413044333332,2019-03-13,7.42,10.47,8.82,138.2,5.28
43.01008776,-9.188413044333332,2019-03-14,7.03,12.09,9.51,105.2,3.31
43.01008776,-9.188413044333332,2019-03-15,6.57,12.84,9.58,206.3,3.32
43.01008776,-9.188413044333332,2019-03-16,4.69,10.96,8.6,163.9,3.86
43.01008776,-9.188413044333332,2019-03-17,7.79,10.66,9.23,152.7,5.63
43.01008776,-9.188413044333332,2019-03-18,7.3,11.26,8.97,149.9,5.57
43.01008776,-9.188413044333332,2019-03-19,8.07,11.87,9.8,132.5,6.35
43.01008776,-9.188413044333332,2019-03-20,8.29,14.98,10.94,227.7,6.53
43.01008776,-9.188413044333332,2019-03-21,6.86,15.41,11.06,230.7,2.73
43.01008776,-9.188413044333332,2019-03-22,5.28,15.1,10.13,234.9,2.11
43.01008776,-9.188413044333332,2019-03-23,5.4,17.43,11.61,237.1,2.53
43.01008776,-9.188413044333332,2019-03-24,10.06,17.27,12.88,237.3,5.89
43.01008776,-9.188413044333332,2019-03-25,9.44,16.66,12.15,242.8,7.94
43.01008776,-9.188413044333332,2019-03-26,8.77,16.68,11.84,247.7,7.82
43.01008776,-9.188413044333332,2019-03-27,8.27,17.78,12.35,253.5,5.74
43.01008776,-9.188413044333332,2019-03-28,8.44,18.15,12.65,253.0,5.45
43.01008776,-9.188413044333332,2019-03-29,7.66,17.17,12.24,252.3,2.24
43.01008776,-9.188413044333332,2019-03-30,6.23,15.75,11.18,255.5,2.21
43.01008776,-9.188413044333332,2019-03-31,6.69,16.42,11.94,216.5,3.68
43.01008776,-9.188413044333332,2019-04-01,9.6,17.15,12.87,243.8,4.19
43.01008776,-9.188413044333332,2019-04-02,9.05,12.24,10.51,166.0,5.13
43.01008776,-9.188413044333332,2019-04-03,7.32,9.98,8.5,168.2,6.56
43.01008776,-9.188413044333332,2019-04-04,6.24,9.07,7.75,60.1,5.19
43.01008776,-9.188413044333332,2019-04-05,6.15,9.61,7.76,122.5,5.27
43.01008776,-9.188413044333332,2019-04-06,6.85,10.55,8.28,136.3,6.18
43.01008776,-9.188413044333332,2019-04-07,6.95,11.47,9.39,84.9,5.45
43.01008776,-9.188413044333332,2019-04-08,9.29,12.3,10.35,187.0,7.27
43.01008776,-9.188413044333332,2019-04-09,8.32,11.07,9.84,115.2,6.7
43.01008776,-9.188413044333332,2019-04-10,8.66,12.96,10.73,161.0,4.44
43.01008776,-9.188413044333332,2019-04-11,5.65,13.97,9.92,254.6,2.36
43.01008776,-9.188413044333332,2019-04-12,5.75,14.7,10.77,278.0,2.49
43.01008776,-9.188413044333332,2019-04-13,9.71,13.59,12.01,99.9,5.18
43.01008776,-9.188413044333332,2019-04-14,12.7,15.59,13.89,82.0,5.66
43.01008776,-9.188413044333332,2019-04-15,10.46,13.42,12.34,132.6,6.06
43.01008776,-9.188413044333332,2019-04-16,9.89,14.62,12.0,216.1,4.69
43.01008776,-9.188413044333332,2019-04-17,10.41,13.58,11.92,115.8,5.47
43.01008776,-9.188413044333332,2019-04-18,10.44,15.21,12.44,156.0,4.13
43.01008776,-9.188413044333332,2019-04-19,10.67,16.33,13.28,190.5,6.82
43.01008776,-9.188413044333332,2019-04-20,11.64,18.53,14.69,289.3,6.95
43.01008776,-9.188413044333332,2019-04-21,10.93,17.68,13.9,304.6,5.1
43.01008776,-9.188413044333332,2019-04-22,8.66,14.14,11.32,137.1,4.08
43.01008776,-9.188413044333332,2019-04-23,6.74,10.4,8.66,163.8,3.9
43.01008776,-9.188413044333332,2019-04-24,7.9,11.52,9.31,112.1,7.64
43.01008776,-9.188413044333332,2019-04-25,8.44,11.97,9.94,123.7,8.6
43.01008776,-9.188413044333332,2019-04-26,8.81,12.36,10.68,152.3,4.67
43.01008776,-9.188413044333332,2019-04-27,9.35,14.63,11.94,123.8,3.16
43.01008776,-9.188413044333332,2019-04-28,8.54,18.77,13.28,317.2,3.99
43.01008776,-9.188413044333332,2019-04-29,9.94,16.36,13.01,278.8,2.63
43.01008776,-9.188413044333332,2019-04-30,11.05,16.01,12.92,287.8,4.37
43.01008776,-9.188413044333332,2019-05-01,10.36,13.55,11.74,67.0,7.74
43.01008776,-9.188413044333332,2019-05-02,9.78,14.5,11.62,305.3,8.85
43.01008776,-9.188413044333332,2019-05-03,9.58,14.93,11.93,318.2,6.66
43.01008776,-9.188413044333332,2019-05-04,9.85,16.18,12.79,322.5,6.51
43.01008776,-9.188413044333332,2019-05-05,9.34,19.21,14.02,313.9,3.8
43.01008776,-9.188413044333332,2019-05-06,11.85,14.9,13.0,163.4,4.95
43.01008776,-9.188413044333332,2019-05-07,12.31,14.02,12.95,113.9,7.88
43.01008776,-9.188413044333332,2019-05-08,11.23,13.83,12.38,160.7,9.0
43.01008776,-9.188413044333332,2019-05-09,11.42,14.41,12.99,42.9,6.64
43.01008776,-9.188413044333332,2019-05-10,10.62,14.54,13.33,71.5,5.52
43.01008776,-9.188413044333332,2019-05-11,9.73,16.73,13.31,331.3,3.65
43.01008776,-9.188413044333332,2019-05-12,10.62,23.48,17.19,340.0,3.97
43.01008776,-9.188413044333332,2019-05-13,13.06,24.08,18.75,341.7,2.87
43.01008776,-9.188413044333332,2019-05-14,13.3,22.66,17.9,343.7,2.37
43.01008776,-9.188413044333332,2019-05-15,12.56,18.26,15.02,253.1,2.42
43.01008776,-9.188413044333332,2019-05-16,11.26,13.26,12.44,94.5,6.51
43.01008776,-9.188413044333332,2019-05-17,10.01,12.87,11.39,200.6,6.62
43.01008776,-9.188413044333332,2019-05-18,9.02,12.75,10.98,245.6,4.15
43.01008776,-9.188413044333332,2019-05-19,7.51,14.33,11.19,295.4,2.71
43.01008776,-9.188413044333332,2019-05-20,9.05,15.4,12.43,195.8,1.65
43.01008776,-9.188413044333332,2019-05-21,10.53,18.27,14.83,327.4,2.32
43.01008776,-9.188413044333332,2019-05-22,10.54,18.04,14.65,321.7,2.27
43.01008776,-9.188413044333332,2019-05-23,12.1,16.13,14.01,246.4,3.16
43.01008776,-9.188413044333332,2019-05-24,11.6,16.07,13.65,223.7,5.25
43.01008776,-9.188413044333332,2019-05-25,12.01,16.88,14.09,340.7,6.09
43.01008776,-9.188413044333332,2019-05-26,12.43,17.68,14.58,334.9,5.03
43.01008776,-9.188413044333332,2019-05-27,11.84,15.77,13.85,143.4,5.19
43.01008776,-9.188413044333332,2019-05-28,11.76,16.37,13.85,339.3,6.4
43.01008776,-9.188413044333332,2019-05-29,11.81,20.35,15.95,351.4,5.17
43.01008776,-9.188413044333332,2019-05-30,13.95,23.88,19.22,353.3,3.29
43.01008776,-9.188413044333332,2019-05-31,15.81,24.86,20.62,358.0,2.24
43.01008776,-9.188413044333332,2019-06-01,15.29,23.51,19.79,359.2,1.46
43.01008776,-9.188413044333332,2019-06-02,13.16,18.38,15.93,212.7,3.05
43.01008776,-9.188413044333332,2019-06-03,14.22,17.03,15.48,120.8,2.62
43.01008776,-9.188413044333332,2019-06-04,11.42,15.65,14.02,202.0,5.29
43.01008776,-9.188413044333332,2019-06-05,10.44,13.97,12.17,238.7,4.4
43.01008776,-9.188413044333332,2019-06-06,10.29,13.39,11.69,81.3,7.7
43.01008776,-9.188413044333332,2019-06-07,10.07,13.95,12.07,264.5,4.72
43.01008776,-9.188413044333332,2019-06-08,10.58,14.78,12.58,179.7,1.87
43.01008776,-9.188413044333332,2019-06-09,10.76,14.91,12.66,246.3,3.31
43.01008776,-9.188413044333332,2019-06-10,9.77,15.39,12.88,232.1,2.9
43.01008776,-9.188413044333332,2019-06-11,11.38,14.65,12.8,287.1,6.22
43.01008776,-9.188413044333332,2019-06-12,10.66,14.11,12.43,234.6,3.59
43.01008776,-9.188413044333332,2019-06-13,8.89,14.48,12.16,218.4,2.21
43.01008776,-9.188413044333332,2019-06-14,10.88,15.19,13.27,209.4,2.23
43.01008776,-9.188413044333332,2019-06-15,11.54,15.67,13.7,167.5,3.18
43.01008776,-9.188413044333332,2019-06-16,9.03,17.65,14.23,361.6,2.44
43.01008776,-9.188413044333332,2019-06-17,12.18,17.67,14.48,122.4,2.46
43.01008776,-9.188413044333332,2019-06-18,12.79,17.01,15.1,59.6,6.11
43.01008776,-9.188413044333332,2019-06-19,13.8,17.39,15.54,108.9,3.26
43.01008776,-9.188413044333332,2019-06-20,13.37,16.55,14.74,273.2,4.72
43.01008776,-9.188413044333332,2019-06-21,12.69,18.8,15.64,300.8,4.19
43.01008776,-9.188413044333332,2019-06-22,12.86,17.81,15.24,183.2,5.0
43.01008776,-9.188413044333332,2019-06-23,14.26,18.2,16.06,171.8,4.93
43.01008776,-9.188413044333332,2019-06-24,13.23,18.38,16.05,319.3,2.43
43.01008776,-9.188413044333332,2019-06-25,12.11,19.78,16.84,273.1,2.5
43.01008776,-9.188413044333332,2019-06-26,14.96,18.6,16.54,203.1,3.01
43.01008776,-9.188413044333332,2019-06-27,14.09,19.27,16.85,276.7,2.39
43.01008776,-9.188413044333332,2019-06-28,13.37,20.94,17.2,360.4,2.63
43.01008776,-9.188413044333332,2019-06-29,15.16,19.35,16.84,291.6,3.59
43.01008776,-9.188413044333332,2019-06-30,14.63,18.43,16.52,99.0,4.96
43.01008776,-9.188413044333332,2019-07-01,14.92,18.55,16.47,114.5,6.96
43.01008776,-9.188413044333332,2019-07-02,15.07,19.16,16.73,66.7,8.84
43.01008776,-9.188413044333332,2019-07-03,15.68,23.45,19.14,260.1,5.54
43.01008776,-9.188413044333332,2019-07-04,17.11,19.98,18.31,311.3,2.34
43.01008776,-9.188413044333332,2019-07-05,15.02,19.74,17.5,310.0,2.08
43.01008776,-9.188413044333332,2019-07-06,13.75,19.6,17.12,170.2,1.74
43.01008776,-9.188413044333332,2019-07-07,14.9,20.02,17.24,115.9,4.2
43.01008776,-9.188413044333332,2019-07-08,15.81,19.73,17.52,75.4,6.87
43.01008776,-9.188413044333332,2019-07-09,15.91,20.85,17.85,317.8,5.71
43.01008776,-9.188413044333332,2019-07-10,15.61,22.85,18.94,353.6,5.05
43.01008776,-9.188413044333332,2019-07-11,15.36,21.66,18.19,354.8,4.83
43.01008776,-9.188413044333332,2019-07-12,15.84,23.86,19.67,308.3,6.1
43.01008776,-9.188413044333332,2019-07-13,17.92,23.94,20.37,170.7,5.25
43.01008776,-9.188413044333332,2019-07-14,16.81,22.86,19.19,279.6,4.77
43.01008776,-9.188413044333332,2019-07-15,16.41,20.38,17.9,75.7,5.87
43.01008776,-9.188413044333332,2019-07-16,16.35,19.51,17.55,172.2,8.0
43.01008776,-9.188413044333332,2019-07-17,15.18,18.95,17.06,280.3,6.46
43.01008776,-9.188413044333332,2019-07-18,13.7,20.93,17.54,182.8,3.05
43.01008776,-9.188413044333332,2019-07-19,15.68,21.78,18.43,334.5,3.16
43.01008776,-9.188413044333332,2019-07-20,16.21,20.77,18.27,272.0,2.8
43.01008776,-9.188413044333332,2019-07-21,15.6,21.56,18.29,265.0,4.6
43.01008776,-9.188413044333332,2019-07-22,17.01,24.75,20.32,331.1,5.37
43.01008776,-9.188413044333332,2019-07-23,17.51,21.76,19.08,241.7,2.62
43.01008776,-9.188413044333332,2019-07-24,16.65,22.32,19.22,150.2,4.9
43.01008776,-9.188413044333332,2019-07-25,16.29,19.9,18.19,157.4,5.07
43.01008776,-9.188413044333332,2019-07-26,14.55,19.06,16.89,204.2,2.68
43.01008776,-9.188413044333332,2019-07-27,15.68,19.59,17.18,240.1,4.95
43.01008776,-9.188413044333332,2019-07-28,14.85,20.79,17.5,332.1,3.64
43.01008776,-9.188413044333332,2019-07-29,15.18,17.74,16.63,234.8,5.82
43.01008776,-9.188413044333332,2019-07-30,14.6,18.3,16.21,305.7,3.31
43.01008776,-9.188413044333332,2019-07-31,13.48,20.22,16.86,263.4,4.68
43.01008776,-9.188413044333332,2019-08-01,15.62,21.08,18.14,234.3,5.99
43.01008776,-9.188413044333332,2019-08-02,16.37,22.44,18.86,309.0,3.25
43.01008776,-9.188413044333332,2019-08-03,15.78,21.59,18.74,298.0,1.94
43.01008776,-9.188413044333332,2019-08-04,15.94,20.91,18.44,260.7,2.71
43.01008776,-9.188413044333332,2019-08-05,15.06,21.33,18.33,212.0,2.82
43.01008776,-9.188413044333332,2019-08-06,17.14,19.74,18.27,81.1,2.93
43.01008776,-9.188413044333332,2019-08-07,17.03,19.96,18.4,115.5,6.48
43.01008776,-9.188413044333332,2019-08-08,18.33,21.07,19.41,82.9,7.89
43.01008776,-9.188413044333332,2019-08-09,16.87,19.61,18.36,150.1,8.03
43.01008776,-9.188413044333332,2019-08-10,15.5,19.15,17.2,221.4,3.16
43.01008776,-9.188413044333332,2019-08-11,13.24,18.17,15.89,189.8,3.08
43.01008776,-9.188413044333332,2019-08-12,13.68,18.2,16.1,243.1,3.64
43.01008776,-9.188413044333332,2019-08-13,14.19,19.9,16.76,312.0,3.48
43.01008776,-9.188413044333332,2019-08-14,14.8,19.87,17.6,103.2,2.66
43.01008776,-9.188413044333332,2019-08-15,15.62,21.78,18.23,303.4,3.26
43.01008776,-9.188413044333332,2019-08-16,14.91,21.2,18.45,199.9,2.82
43.01008776,-9.188413044333332,2019-08-17,18.04,20.83,19.29,93.6,6.02
43.01008776,-9.188413044333332,2019-08-18,15.58,18.96,17.52,237.2,4.51
43.01008776,-9.188413044333332,2019-08-19,14.9,18.86,16.68,226.6,5.52
43.01008776,-9.188413044333332,2019-08-20,15.53,21.36,17.94,280.7,7.38
43.01008776,-9.188413044333332,2019-08-21,16.37,22.5,18.89,287.7,7.18
43.01008776,-9.188413044333332,2019-08-22,16.65,27.14,21.52,295.5,3.59
43.01008776,-9.188413044333332,2019-08-23,16.51,24.3,20.52,284.4,2.33
43.01008776,-9.188413044333332,2019-08-24,16.05,20.45,17.8,227.4,2.81
43.01008776,-9.188413044333332,2019-08-25,16.11,21.33,18.43,173.3,5.5
43.01008776,-9.188413044333332,2019-08-26,17.02,22.26,18.92,175.3,5.94
43.01008776,-9.188413044333332,2019-08-27,17.24,21.77,18.83,189.8,4.0
43.01008776,-9.188413044333332,2019-08-28,16.67,21.05,18.34,258.8,1.88
43.01008776,-9.188413044333332,2019-08-29,15.65,22.69,18.61,276.6,3.81
43.01008776,-9.188413044333332,2019-08-30,17.91,23.91,20.25,264.1,3.17
43.01008776,-9.188413044333332,2019-08-31,17.07,20.49,18.56,160.8,4.03
43.01008776,-9.188413044333332,2019-09-01,16.07,18.67,17.29,229.4,7.84
43.01008776,-9.188413044333332,2019-09-02,15.63,22.99,18.62,277.1,8.58
43.01008776,-9.188413044333332,2019-09-03,15.54,25.54,19.92,272.9,4.91
43.01008776,-9.188413044333332,2019-09-04,15.57,20.25,17.68,254.1,8.09
43.01008776,-9.188413044333332,2019-09-05,14.86,19.93,16.77,240.3,9.31
43.01008776,-9.188413044333332,2019-09-06,14.21,21.19,17.22,269.7,8.82
43.01008776,-9.188413044333332,2019-09-07,14.51,20.13,16.85,263.1,8.34
43.01008776,-9.188413044333332,2019-09-08,15.39,21.49,17.54,257.2,7.25
43.01008776,-9.188413044333332,2019-09-09,14.63,18.37,15.92,191.3,4.86
43.01008776,-9.188413044333332,2019-09-10,13.65,17.22,15.15,197.7,6.18
43.01008776,-9.188413044333332,2019-09-11,13.52,19.7,16.15,253.2,6.19
43.01008776,-9.188413044333332,2019-09-12,13.82,24.08,18.33,252.0,5.32
43.01008776,-9.188413044333332,2019-09-13,15.55,25.08,19.52,247.3,6.89
43.01008776,-9.188413044333332,2019-09-14,16.18,24.46,19.59,238.7,5.7
43.01008776,-9.188413044333332,2019-09-15,16.64,24.42,19.75,230.8,5.46
43.01008776,-9.188413044333332,2019-09-16,16.78,23.13,19.4,209.3,5.04
43.01008776,-9.188413044333332,2019-09-17,16.85,23.63,19.97,173.5,2.48
43.01008776,-9.188413044333332,2019-09-18,16.27,21.57,18.6,165.3,1.82
43.01008776,-9.188413044333332,2019-09-19,15.7,21.87,18.04,182.9,1.3
43.01008776,-9.188413044333332,2019-09-20,15.61,18.67,16.9,99.4,4.16
43.01008776,-9.188413044333332,2019-09-21,15.12,17.65,16.57,80.1,7.13
43.01008776,-9.188413044333332,2019-09-22,14.23,17.69,15.7,126.8,5.06
43.01008776,-9.188413044333332,2019-09-23,14.78,17.04,16.21,55.9,8.5
43.01008776,-9.188413044333332,2019-09-24,15.06,17.79,16.6,121.4,5.4
43.01008776,-9.188413044333332,2019-09-25,14.54,17.6,15.79,107.3,4.19
43.01008776,-9.188413044333332,2019-09-26,15.07,18.31,16.54,122.2,5.13
43.01008776,-9.188413044333332,2019-09-27,14.0,17.79,16.22,130.3,3.19
43.01008776,-9.188413044333332,2019-09-28,12.56,17.96,15.59,200.7,2.83
43.01008776,-9.188413044333332,2019-09-29,15.14,17.32,16.5,45.1,5.34
43.01008776,-9.188413044333332,2019-09-30,16.34,18.68,17.29,66.3,5.1
43.01008776,-9.188413044333332,2019-10-01,15.09,17.95,16.44,127.6,4.16
43.01008776,-9.188413044333332,2019-10-02,12.87,17.54,15.4,152.3,1.98
43.01008776,-9.188413044333332,2019-10-03,11.63,17.39,15.46,78.3,3.78
43.01008776,-9.188413044333332,2019-10-04,13.53,17.31,15.79,129.4,1.61
43.01008776,-9.188413044333332,2019-10-05,13.14,18.0,15.86,128.3,2.08
43.01008776,-9.188413044333332,2019-10-06,14.06,19.19,16.68,183.3,2.26
43.01008776,-9.188413044333332,2019-10-07,12.67,19.5,16.97,115.0,1.83
43.01008776,-9.188413044333332,2019-10-08,14.61,17.94,16.81,119.1,3.54
43.01008776,-9.188413044333332,2019-10-09,12.86,17.06,14.96,173.4,3.03
43.01008776,-9.188413044333332,2019-10-10,12.04,18.55,15.11,182.7,2.89
43.01008776,-9.188413044333332,2019-10-11,12.91,18.46,15.34,147.7,2.69
43.01008776,-9.188413044333332,2019-10-12,13.83,17.74,15.63,128.8,7.07
43.01008776,-9.188413044333332,2019-10-13,13.58,15.97,14.72,31.5,4.42
43.01008776,-9.188413044333332,2019-10-14,12.47,13.98,13.02,125.2,5.21
43.01008776,-9.188413044333332,2019-10-15,12.83,15.45,14.22,70.5,7.0
43.01008776,-9.188413044333332,2019-10-16,14.72,15.96,15.47,23.5,6.62
43.01008776,-9.188413044333332,2019-10-17,13.54,15.82,14.65,121.6,4.03
43.01008776,-9.188413044333332,2019-10-18,13.31,14.74,13.93,48.8,4.76
43.01008776,-9.188413044333332,2019-10-19,11.46,13.23,12.6,47.0,3.43
43.01008776,-9.188413044333332,2019-10-20,10.8,13.51,11.88,101.5,4.07
43.01008776,-9.188413044333332,2019-10-21,10.11,12.37,11.16,122.7,3.76
43.01008776,-9.188413044333332,2019-10-22,9.99,15.21,12.37,159.8,5.48
43.01008776,-9.188413044333332,2019-10-23,12.02,14.48,13.03,113.4,4.26
43.01008776,-9.188413044333332,2019-10-24,12.92,15.38,14.5,49.3,5.82
43.01008776,-9.188413044333332,2019-10-25,13.63,16.56,14.71,112.2,6.93
43.01008776,-9.188413044333332,2019-10-26,14.04,16.97,15.34,98.4,7.15
43.01008776,-9.188413044333332,2019-10-27,14.91,18.26,16.16,104.1,5.14
43.01008776,-9.188413044333332,2019-10-28,14.98,17.04,15.84,32.2,6.59
43.01008776,-9.188413044333332,2019-10-29,15.13,16.71,15.82,60.5,5.82
43.01008776,-9.188413044333332,2019-10-30,15.42,17.49,16.16,45.6,4.91
43.01008776,-9.188413044333332,2019-10-31,15.29,17.33,16.41,45.1,4.68
43.01008776,-9.188413044333332,2019-11-01,14.99,17.17,16.62,23.2,6.7
43.01008776,-9.188413044333332,2019-11-02,13.72,14.88,14.3,32.4,7.44
43.01008776,-9.188413044333332,2019-11-03,12.99,15.26,14.24,37.1,8.37
43.01008776,-9.188413044333332,2019-11-04,9.98,14.24,12.5,74.2,8.42
43.01008776,-9.188413044333332,2019-11-05,10.89,14.2,12.57,65.1,6.43
43.01008776,-9.188413044333332,2019-11-06,11.12,14.0,12.5,33.7,4.57
43.01008776,-9.188413044333332,2019-11-07,8.4,10.92,9.6,76.2,7.36
43.01008776,-9.188413044333332,2019-11-08,8.44,12.27,10.7,89.5,5.64
43.01008776,-9.188413044333332,2019-11-09,11.06,13.24,12.11,50.4,6.26
43.01008776,-9.188413044333332,2019-11-10,10.57,11.53,10.94,32.3,5.04
43.01008776,-9.188413044333332,2019-11-11,10.53,13.86,12.07,79.5,5.02
43.01008776,-9.188413044333332,2019-11-12,10.21,14.22,12.56,16.4,5.3
43.01008776,-9.188413044333332,2019-11-13,8.63,13.97,11.64,59.3,6.33
43.01008776,-9.188413044333332,2019-11-14,6.82,10.47,8.94,36.0,10.08
43.01008776,-9.188413044333332,2019-11-15,7.56,8.98,8.37,90.3,8.22
43.01008776,-9.188413044333332,2019-11-16,8.31,10.9,9.71,67.9,4.26
43.01008776,-9.188413044333332,2019-11-17,8.91,11.43,10.55,64.3,5.72
43.01008776,-9.188413044333332,2019-11-18,8.57,11.59,9.75,70.6,2.72
43.01008776,-9.188413044333332,2019-11-19,8.94,10.92,9.92,32.6,4.82
43.01008776,-9.188413044333332,2019-11-20,8.31,10.63,9.44,59.6,4.19
43.01008776,-9.188413044333332,2019-11-21,8.25,11.84,10.27,83.6,4.77
43.01008776,-9.188413044333332,2019-11-22,9.5,12.71,11.16,23.0,9.97
43.01008776,-9.188413044333332,2019-11-23,9.69,12.24,10.84,65.8,5.97
43.01008776,-9.188413044333332,2019-11-24,10.01,14.1,12.22,29.6,6.82
43.01008776,-9.188413044333332,2019-11-25,12.12,13.85,13.2,56.6,7.09
43.01008776,-9.188413044333332,2019-11-26,11.7,14.23,13.07,27.5,9.35
43.01008776,-9.188413044333332,2019-11-27,11.62,12.38,12.03,33.4,6.24
